,year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score
485,2016,USA,United States,North America,7.619550229,6.682994195,6.54719055,6.9499116579999995,7.8586699620000005,10.0,9.879304614,7.5,9.929852254,9.913965852999999,9.444624544,10.0,10.0,10.0,10.0,10.0,10.0,9.101098169,10.0,10.0,10.0,10.0,,,10.0,7.9066666670000005,8.655555556,8.854074074,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,9.690524651,10.0,8.0,7.0,10.0,10.0,10.0,9.241503522,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,8.747310216,28.0,6.7147058820000005,5.990628844,8.0,5.0,5.0,5.0,6.426333682,7.517065207000001,7.287940979,7.8621371579999995,6.666666667,8.333333332999999,5.446118366,8.890953497,8.224655787,6.337010065,1.0,7.396209007,9.744642599999999,9.899154398,9.7477,10.0,9.84787425,9.493333332999999,9.3,6.374,8.389111111,6.935377915,9.801183898,8.368280907,10.0,7.1684821439999995,3.8461538460000004,0.553128207,3.8559213989999996,7.653328354,10.0,8.001505062,10.0,9.333835021,9.45,7.396408717000001,7.978374958,10.0,10.0,10.0,9.137463946,6.13027811,8.0,9.809152509,6.487724303999999,9.603478266,8.038367868,8.011500176,8.827599714,8.03,6.0,8.388655108
486,2009,LVA,Latvia,Eastern Europe,,,,6.5741119999999995,7.986304071,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,,,10.0,10.0,9.162101357000001,10.0,10.0,10.0,10.0,7.5,10.0,8.75,8.637777778,5.461111111,7.616296296,10.0,7.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.666666667,8.333333332999999,9.166666667000001,10.0,10.0,4.0,4.75,10.0,10.0,10.0,8.392857142999999,,,,10.0,10.0,10.0,10.0,,10.0,8.45163535,38.0,4.65,4.185666052,7.0,9.0,4.0,6.5,5.583916512999999,4.441190099,3.073127416,5.453627421,8.333333332999999,8.333333332999999,6.732294994,8.548809551,5.104541346,7.342203381,1.0,6.373606764,8.770928057999999,7.519829633,9.294465308,10.0,8.89630575,9.44,8.94,6.29,8.223333333,6.922792021,8.639285646,7.781038832999999,10.0,6.1976680989999995,6.923076922999999,6.416287196,6.5123440729999995,8.12917906,10.0,10.0,9.0,9.666666667000001,3.333333333,5.386765999,7.822888904,8.0,8.393091839,10.0,7.156013346,3.4356279260000004,5.260770975,9.419850667,4.703650911,7.850668009,6.715667345,6.231039306,7.684573106,7.33,38.0,7.890817675
487,2013,TUN,Tunisia,Middle East & North Africa,4.5,5.4,4.5,4.801587302,8.780159366,10.0,10.0,2.5,9.243425534,9.491581959,8.247001499,10.0,7.5,0.0,0.0,0.0,5.833333333,7.620164732999999,0.0,10.0,5.0,5.0,2.5,5.0,3.75,7.777777778,4.672222222,5.4,7.5,5.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.0,6.25,6.25,10.0,10.0,4.0,5.25,10.0,7.5,5.0,7.392857143,,5.0,0.0,2.5,0.0,0.0,0.0,10.0,4.166666667,5.926390389,132.0,5.426470588,6.411152109,7.0,7.0,4.0,5.5,6.084405674,4.2614397539999995,4.229206287,4.992945208,6.666666667,8.333333332999999,4.881959393,7.25779119,5.1406270339999995,4.369246671,0.794871795,4.999038586,9.034573985,9.599363914,8.840291076,0.0,6.868557244,8.833333332999999,6.9,5.164,6.965777778,4.857282016,7.574231567000001,6.2157567920000005,10.0,5.893983048,0.7692307690000001,9.403179512000001,5.355464443,7.134249753,5.0,6.012212306,10.0,7.004070769,6.1,4.18824892,5.312609202,10.0,7.755176154,3.0,6.059339046,4.180200865,5.1111111110000005,9.603699393,4.535769473999999,9.398106317,8.385856989,6.869124025,6.644177946,6.35,119.0,6.138195195
488,2016,SWZ,Swaziland,Sub-Saharan Africa,,,,4.658352163,3.0830540639999997,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,0.0,5.0,2.5,7.5,6.694351355,10.0,5.0,5.0,6.666666667,,,,9.297777778,6.6166666670000005,7.957222222,,,,,,,,,,,,,10.0,10.0,1.333333333,2.5,,,,5.958333333,7.0,5.0,0.0,2.5,0.0,10.0,5.0,5.0,4.875,6.020328657,122.0,4.9941176469999995,9.875389038,0.0,7.0,7.0,7.0,5.467376671,4.285714228,3.75,4.65277791,5.1,,1.5912937440000001,7.269266227999999,7.43055582,7.133333682999999,0.692307692,4.359061132,7.981410381,9.508401796,8.432,5.0,7.730453044,0.0,8.48,5.5616,4.6805333330000005,5.9375,9.808876361,7.873188181000001,10.0,6.131306887,0.7692307690000001,9.624430794,5.508322817000001,7.015511083,8.0,8.328,10.0,8.776,8.9,5.833333333,5.0,10.0,6.891782367,10.0,7.770852617,4.727891287,3.5555555560000003,8.866247256,5.009511074,9.021071373,8.632462171,6.635456453,7.727436356,6.46,108.0,6.240164329
489,2016,SAU,Saudi Arabia,Middle East & North Africa,,,,5.914095317,9.401720257000001,10.0,10.0,2.5,8.337241693,8.785463498,7.924541037999999,10.0,5.0,0.0,0.0,0.0,5.0,7.442087097999999,0.0,0.0,0.0,0.0,,,0.0,7.1444444439999995,2.5,3.214814815,2.5,2.5,,,0.0,,,0.0,,,5.0,2.0,10.0,8.141015558,0.333333333,2.0,7.5,7.5,5.0,5.782049842,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.438732068999999,155.0,0.7,,,10.0,10.0,10.0,5.35,6.99511369,5.685184399,6.753231685,8.333333332999999,8.333333332999999,4.460255988,9.971651143999999,8.146472772000001,7.309026717999999,0.41463414600000004,5.186017585,9.69436431,7.0932627020000005,9.2953,10.0,9.020731753,,8.98,6.1648,7.5724,5.848240852000001,1.71599965,3.7821202510000003,10.0,4.6520773580000006,1.5384615380000002,0.553128207,2.247889034,5.900602321,8.0,3.843913147,10.0,7.281304382,8.333333332999999,5.342299938,7.398768267,6.0,4.387940385,10.0,6.91039032,5.18132925,3.333333333,9.352272059,6.56503876,9.455748734,9.473161656,7.226813965,7.139502889,6.52,103.0,5.479366035
490,2014,SWZ,Swaziland,Sub-Saharan Africa,,,,4.699031743,3.0830540639999997,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,0.0,5.0,2.5,7.5,6.694351355,10.0,5.0,5.0,6.666666667,,,,9.555555556,10.0,9.777777777999999,,,,,,,,,,,,,10.0,2.27857064,1.6666666669999999,3.0,,,,4.236309327,,5.0,0.0,2.5,0.0,10.0,5.0,5.0,4.166666667,5.954273328999999,125.0,5.8,9.875389038,0.0,7.0,7.0,7.0,5.66884726,3.10436513,3.864230514,5.855555534,4.93,,1.591,7.269266227999999,5.9526745000000005,6.109002789,0.692307692,4.090740785,8.945006518,9.189071674,8.862946627000001,5.0,7.999256205,0.0,8.48,5.4704,4.650133333,6.018621727999999,9.713610556,7.866116142,10.0,5.61462037,0.7692307690000001,9.624430794,5.336093978,6.963085863,8.0,8.328,10.0,8.776,8.9,4.656124917,5.836325917000001,10.0,6.891782367,10.0,7.714038867,4.105006735,3.5555555560000003,8.792388146,4.13262031,9.348620967,8.766974089,6.4501943,7.646744389,6.47,110.0,6.212136665
491,2016,IND,India,South Asia,4.521139842,4.19363364,4.246546065,4.3204398489999996,8.710520236,0.0,9.83411009,5.0,9.883700852,9.881586322,6.919879452999999,10.0,5.0,5.0,5.0,5.0,6.666666667,7.432355452,5.0,5.0,10.0,6.666666667,,,5.0,5.544444444,5.922222222,5.488888889,7.5,7.5,,,10.0,,,5.0,,,5.0,7.0,9.622405364,9.992448107000001,6.333333333,4.5,10.0,7.5,7.5,7.921169544,7.0,5.0,5.0,5.0,0.0,10.0,5.0,5.0,5.5,6.195871335,112.0,6.9,8.977771391000001,7.0,8.0,8.0,8.0,7.719442848,5.600236257000001,5.73952953,5.59952577,6.666666667,7.5,3.1164011780000003,6.23716602,5.93436877,5.641180675,0.783783784,5.156629041,9.77804308,9.009293642000001,9.0118,5.0,8.199784181,7.933333332999999,7.32,3.6216,6.291644444,5.868883928,2.016886369,3.9428851480000002,10.0,5.836848418,0.0,0.33187692399999996,2.0562417809999998,5.572692843,2.0,7.647251783,10.0,6.549083928,7.216666667,5.92937549,5.750761827000001,3.0,6.299740913,10.0,6.366090816,5.541393757000001,3.333333333,8.890441257,5.565013647000001,8.530434972,7.601204136000001,6.576970183999999,6.497381642000001,6.63,96.0,6.412935667999999
492,2008,ROU,Romania,Eastern Europe,7.033333333,5.860435166,5.980678832000001,6.3,9.097069106000001,10.0,10.0,10.0,10.0,9.990261894,9.998052378999999,10.0,10.0,,,10.0,10.0,9.698373828,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.333333332999999,8.888888889,9.407407407,7.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.666666667,8.333333332999999,9.166666667000001,10.0,10.0,5.666666667,6.0,10.0,10.0,10.0,8.80952381,,,,10.0,10.0,10.0,10.0,,10.0,8.737953245,33.0,8.982352941,6.517711172,7.0,10.0,3.0,6.5,7.250016027999999,4.08946143,3.250105,5.163580799,8.333333332999999,6.666666667,4.849985116,8.665511992,5.2878866669999995,7.885961076,1.0,6.021388009,5.300546055,9.241566501,8.430334971,10.0,8.243111882000001,9.606666667,8.88,5.608,8.031555556,6.325602461,8.346711621,7.336157041,10.0,6.024574536,8.461538462,6.416287196,6.967466731,8.083794832,5.0,9.211373436,10.0,8.070457812,3.3,5.202766132,6.3850902210000005,6.0,9.258350079,10.0,6.691034405,3.315930937,4.15,9.646421082,5.908874746,6.796610273,7.735716054,6.258925515,7.006805911,7.32,40.0,8.028976623
493,2010,CPV,Cape Verde,Sub-Saharan Africa,,,,6.070753,6.894805567000001,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,,,,10.0,8.964935189,10.0,10.0,10.0,10.0,,,,7.755555556,7.219444444,7.4875,,,,,,,,,,,,,10.0,10.0,8.0,7.75,,,,8.9375,,,,,10.0,10.0,10.0,,10.0,8.312047047,41.0,3.323529412,9.338147139,4.0,7.0,3.0,5.0,5.415419138,5.269661192,4.368216915,4.661620847,8.5,,6.058581632999999,8.132149812,5.7905489139999995,5.359455101,1.0,6.017529302000001,9.465933346,9.577505689,9.584267058,0.0,7.156926522999999,7.02,7.96,4.8184,6.599466667000001,4.862746653,7.447590542,6.155168597,10.0,6.096758181,2.5,1.770010261,3.455589481,6.552556186,,7.642259444,10.0,8.821129722,5.0,3.9531290410000004,7.333336778,8.0,2.517253846,1.0,4.633953277,4.32733446,5.0,9.341380796000001,6.041861109,7.981731234,7.915065277,6.767895479,6.740992826,6.38,108.0,7.346023524
494,2012,UKR,Ukraine,Eastern Europe,4.9,5.2,3.3,4.455555556,7.939550732000001,10.0,10.0,7.5,9.992688983999999,9.84208206,9.466954208999999,10.0,10.0,10.0,10.0,10.0,10.0,9.135501647,10.0,10.0,10.0,10.0,7.5,7.5,7.5,8.06,7.033333333,7.531111111,7.5,7.5,5.0,5.0,5.0,7.5,7.5,7.5,7.5,7.5,7.5,7.0,10.0,10.0,3.666666667,4.75,10.0,5.0,10.0,7.630952381,,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,7.61397065,59.0,5.238235294,4.418475769,10.0,10.0,4.0,7.0,6.664177766,2.03108769,2.087541184,2.518175486,8.333333332999999,6.666666667,4.95452363,8.524982962000001,3.054977623,6.659324257000001,0.9285714290000001,4.803279946,8.906257585,6.881177706,9.888,0.0,6.418858823,9.426666667000001,9.1,7.426,8.650888888999999,4.7477674830000005,5.9847204210000005,5.366243952,10.0,4.059040917,0.0,4.314400011,2.7911469760000003,6.702069954,8.0,6.88813715,10.0,8.296045717,5.566666667000001,5.5685886479999995,6.6659771139999995,8.0,9.251725385,0.0,5.842159636,2.648242795,4.666666667,9.313997025,2.8676478889999997,8.630368026000001,5.628362677999999,5.625880847,6.588028733,6.24,116.0,6.926985325
495,2009,ZAF,South Africa,Sub-Saharan Africa,5.9,5.470206159,4.932218861,5.4,0.0,10.0,10.0,2.5,10.0,10.0,8.5,10.0,10.0,,,0.0,6.666666667,5.055555556,10.0,10.0,5.0,8.333333332999999,7.5,10.0,8.75,8.955555556,6.386111111,8.030555556,10.0,10.0,7.5,10.0,8.75,7.5,6.666666667,7.083333333,7.5,10.0,8.75,8.916666667000001,10.0,10.0,7.0,7.0,10.0,10.0,10.0,9.142857142999999,,,,5.0,10.0,10.0,10.0,,7.5,6.806230159,90.0,4.257052399,8.341183985,8.0,6.0,5.0,5.5,6.524559096,6.16473932,6.537220427,7.339774152,8.333333332999999,4.166666667,3.925506183,6.653759412,4.052286383,1.7883241719999998,1.0,5.440178894,9.012326085,9.083959562999999,8.575,5.0,7.917821412,9.066666667,8.46,3.9324,7.153022222000001,6.131984267000001,5.463769397,5.797876832,10.0,5.881401985,0.7692307690000001,7.965046175,4.871892976,6.955698008,10.0,8.859004357,10.0,9.619668119,4.433333333,2.493022102,3.577058449,8.0,8.145875198999999,10.0,6.108214847,3.331768023,2.3628691980000003,9.232609504,5.998096511,8.039560431,7.758134706,6.120506396000001,7.282796454,6.82,76.0,6.813115079
496,2013,UGA,Uganda,Sub-Saharan Africa,2.3,4.8,3.6,3.587301587,5.891752525,5.0,9.112382794,5.0,10.0,10.0,7.822476559,9.9,7.5,5.0,5.0,5.0,7.466666667,7.060298584,10.0,10.0,5.0,8.333333332999999,7.5,5.0,6.25,8.273333333,7.177777777999999,7.233703704,5.0,5.0,5.0,5.0,5.0,7.5,5.0,6.25,10.0,7.5,8.75,6.25,10.0,10.0,3.666666667,4.0,10.0,7.5,7.5,7.523809524,,5.0,5.0,5.0,0.0,0.0,0.0,10.0,5.0,6.095984699,123.0,8.852941176,9.980324244,10.0,5.0,3.0,4.0,8.208316355,3.3062656510000004,4.160181433,4.00277759,3.333333333,5.833333333,4.869959497,8.332683571,4.540469431,3.953254391,0.914285714,4.502002066,8.519565003,6.602451319,8.907119626,10.0,8.507283987000001,8.453333333,7.44,5.2384,7.043911111,5.6804929070000005,5.881231425,5.780862166,10.0,6.7472291129999995,8.461538462,10.0,8.402922525,7.806923951,10.0,7.487437186,9.0,8.829145729,10.0,6.546937566,8.590839325,8.0,10.0,10.0,8.856296149,4.5561884169999995,3.5555555560000003,8.298983386,2.912113375,8.386474831000001,7.657250768,5.8944277220000005,7.859956532999999,7.38,39.0,6.737992349
497,2013,SLE,Sierra Leone,Sub-Saharan Africa,4.4,4.7,3.2,4.125396825,9.331964057,10.0,10.0,7.5,10.0,10.0,9.5,1.2,10.0,5.0,5.0,5.0,5.4,8.077321352,5.0,0.0,5.0,3.333333333,7.5,7.5,7.5,9.777777777999999,9.627777777999999,8.968518519,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.5,6.25,5.416666667,10.0,10.0,5.333333333,5.25,7.5,5.0,7.5,7.226190476,,10.0,10.0,10.0,0.0,10.0,5.0,10.0,8.333333332999999,6.3784837770000005,108.0,9.564705882,10.0,4.0,8.0,5.0,6.5,7.5161764710000005,3.014806342,3.046596609,4.002114831,4.166666667,5.833333333,4.183306561,5.391561338,3.992475391,4.6787133139999995,0.837837838,3.911488075,8.462474841,7.831063059,7.946717257,5.0,7.310063789,9.106666667,7.62,7.144,7.956888889,6.082205704,6.320092461000001,6.201149083,10.0,6.137268372,1.6666666669999999,1.770010261,3.1913151,6.837338268,2.0,0.0,9.0,3.666666667,6.666666667,5.786755407,6.666823406000001,6.0,0.0,10.0,5.8533742470000005,4.378493786,2.444444444,9.217682366,2.744131845,8.206269425,6.0431077570000005,5.505688271,5.008576395,6.12,126.0,6.249241888999999
498,2008,THA,Thailand,South Asia,6.433333332999999,4.320854545,5.927417274,5.6,7.611267795,5.0,9.348819018,5.0,9.168491977,8.088533364,7.321168872,10.0,10.0,,,10.0,10.0,8.310812222000001,10.0,10.0,10.0,10.0,7.5,10.0,8.75,8.366666667,7.405555556,8.174074074,7.5,10.0,7.5,6.666666667,7.083333333,7.5,6.666666667,7.083333333,10.0,10.0,10.0,8.333333332999999,5.491823972000001,10.0,4.666666667,3.25,10.0,6.666666667,3.333333333,6.201212947999999,,,,10.0,10.0,10.0,10.0,,10.0,7.748565091000001,53.0,6.347058823999999,9.326975477000001,7.0,7.0,7.0,7.0,7.418508575,5.331816893,5.0742558330000005,5.45840616,5.833333333,4.166666667,6.107323985,9.600619164,4.599597802,6.560719439,1.0,5.859193253,9.334681543,9.682073609,8.906302101,0.0,6.980764313,9.346666667000001,7.9,4.456,7.2342222220000005,5.6629607889999996,8.179025602000001,6.920993195,10.0,5.719096951,1.538,1.216882054,2.824659669,6.744968772000001,8.0,9.023378311,10.0,9.00779277,6.7,5.690093134,6.278105835,10.0,4.993863037,0.0,5.610343668,4.100129246,4.746376812,8.909292845,4.9810726160000005,8.353122639,7.040737812000001,6.355121995,6.991086144,6.8,74.0,7.274282546
499,2009,FIN,Finland,Western Europe,9.666666667000001,7.884438672000001,8.673984611,8.7,9.101568773,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.700522924,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.128888889,8.933333333,9.354074074,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.25,10.0,10.0,10.0,9.75,,,,10.0,10.0,10.0,10.0,,10.0,9.510538139,1.0,2.535743397,3.765122616,8.0,4.0,3.0,3.5,4.450216503,8.878883574,7.506179694,9.020062561,10.0,10.0,6.830351106,8.420565726,9.397166387999999,8.729296911,1.0,8.753611773,8.636893267,9.579148127,10.0,10.0,9.554010349,9.44,8.94,6.29,8.223333333,8.222971527,8.994303672000001,8.608637599,10.0,8.006534964,3.076923077,6.416287196,5.8332484120000005,8.166304836,10.0,9.438109784,10.0,9.812703261000001,3.9,4.83264536,3.5556442589999997,8.0,10.0,3.0,5.54804827,5.538386608,3.7908496730000003,9.514313504,9.192978216,9.600419002,7.276133668,7.485513445,7.615421659,7.71,13.0,8.610269069
500,2015,BOL,Bolivia,Latin America & the Caribbean,4.602131642,3.464884573,2.431497064,3.499504426,7.49736706,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,5.0,5.0,5.0,8.333333332999999,8.443566797999999,10.0,10.0,10.0,10.0,,,7.5,8.888888889,9.488888889,8.625925926,7.5,7.5,,,5.0,,,5.0,,,7.5,6.5,10.0,10.0,5.0,4.75,10.0,10.0,10.0,8.535714286000001,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.3519318270000005,68.0,5.8382352939999995,8.836512262000001,0.0,10.0,10.0,10.0,6.168686889,0.9562560590000001,1.7036460219999998,3.41251835,5.0,4.166666667,3.993334023,6.75412581,2.460317612,5.990888701,0.871794872,3.5811338839999998,8.502350799,7.218714069,9.187807255,10.0,8.727218031,9.237933285,7.68,6.3808,7.766244427999999,4.917059725,1.893491124,3.4052754239999996,10.0,4.038498776,4.615384615,10.0,6.21796113,6.8473702460000005,8.0,4.8919999999999995,10.0,7.630666667000001,1.1,2.0130986230000003,5.629298853,8.0,,3.0,3.948479495,2.542555873,1.333333333,7.990964469,2.10330488,5.665245615,0.0,3.2725673619999998,4.950571175,6.05,126.0,6.700965914
501,2009,EGY,Egypt,Middle East & North Africa,3.3,4.65276397,4.534148012,4.2,9.557630628,5.0,10.0,7.5,9.995957882,9.939368233,8.487065223,1.0,5.0,,,5.0,3.666666667,7.237120839,0.0,10.0,10.0,6.666666667,5.0,3.333333333,4.166666667,8.722222222000001,10.0,7.62962963,2.5,2.5,2.5,3.333333333,2.916666667,5.0,6.666666667,5.833333333,7.5,3.333333333,5.416666667,3.833333333,10.0,9.636209398,3.0,4.75,6.666666667,6.666666667,3.333333333,6.293268009,,,,5.0,0.0,0.0,0.0,,2.5,5.5515699739999995,131.0,7.947058824,6.214713896,2.0,10.0,5.0,7.5,5.91544318,4.8545735,4.8996265,6.057002582999999,5.0,5.833333333,3.4080551889999997,8.376285911,4.9297928330000005,5.523350499999999,0.740740741,4.727273573,8.134249848,8.87697901,7.647300912,10.0,8.664632443,8.046666667,6.6,0.0,4.882222222,4.943958333,8.409155624,6.676556978,10.0,5.4843882079999995,4.615384615,0.7743794890000001,3.6247174380000002,6.29587416,2.0,5.05478625,10.0,5.68492875,10.0,4.75988875,7.057078917,8.0,0.0,0.0,4.969494611,3.52920575,3.43537415,9.709706143,5.281747958,6.832007901,5.146361638999999,5.655733924,5.436719095,6.21,107.0,5.880784987
502,2014,MUS,Mauritius,Sub-Saharan Africa,,,,6.534756057999999,9.395491159,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,8.333333332999999,9.242941497999999,5.0,5.0,10.0,6.666666667,,,7.5,9.888888889,9.677777778,9.022222222,10.0,7.5,,,10.0,,,7.5,,,10.0,9.0,10.0,10.0,7.666666667,7.5,10.0,10.0,10.0,9.30952381,,10.0,10.0,10.0,0.0,0.0,0.0,5.0,5.0,7.8442656589999995,51.0,6.888235293999999,8.361441248,6.0,10.0,8.0,9.0,7.562419136,6.68792473,5.983323598999999,6.82404386,8.27,,5.034,6.25107156,5.89458064,6.957307097999999,0.972972973,6.400108714,9.324494300000001,9.641567152,9.356461616,10.0,9.580630767,9.773333333,9.8,8.644,9.405777778,6.8281223010000005,7.9088846010000005,7.3685034510000005,10.0,7.618432575,4.615384615,10.0,7.411272397,8.546388406,10.0,7.662999999999999,10.0,9.221,5.566666667000001,4.201132203,5.682346405,10.0,7.530693769,10.0,7.163473174,4.895843369,9.777777777999999,9.786891877,4.604891977,8.373935281,8.296182377000001,7.62258711,8.002353428,8.02,7.0,7.9321328289999995
503,2016,MNE,Montenegro,Eastern Europe,,,,5.103067796,8.217753026,10.0,10.0,7.5,10.0,10.0,9.5,,,,,,,8.858876513,10.0,10.0,,10.0,,,,8.975555556,8.8,8.887777778,,,,,,,,,,,,,10.0,0.0,5.666666667,5.25,,,,5.229166667,7.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.0,7.630104133,56.0,5.779411765,,8.0,10.0,4.0,7.0,6.926470588,4.318779707,4.038123886,5.005172888,6.7,,4.795719043,7.644076654,4.882881642,5.886982282000001,0.8205128209999999,4.923546896,8.815265171,9.31022592,9.9458,5.0,8.267822772999999,7.8,9.22,7.7379999999999995,8.252666667,5.833835602000001,9.227220956,7.530528278999999,10.0,5.587015947,6.923076922999999,8.075671816,6.861921562000001,8.161279127,10.0,0.0,10.0,6.666666667,5.566666667000001,4.497410853,6.753880978,10.0,7.755176154,10.0,7.428855775,4.37556386,6.8888888889999995,9.664077982,4.332862854,8.420550941,6.63720206,6.7198577639999995,6.938460069,7.04,72.0,7.335052066
504,2010,BEN,Benin,Sub-Saharan Africa,,,,4.50626,7.372776514,5.0,10.0,2.5,10.0,10.0,7.5,8.3,10.0,,,5.0,7.766666667000001,7.54648106,0.0,10.0,10.0,6.666666667,7.5,6.666666667,7.083333333,9.704444444,9.816666667,8.868148148,10.0,7.5,7.5,6.666666667,7.083333333,7.5,6.666666667,7.083333333,7.5,10.0,8.75,8.083333332999999,10.0,10.0,6.333333333,7.0,10.0,10.0,10.0,9.047619048,,,,0.0,10.0,10.0,10.0,,5.0,6.779761985,96.0,6.273529412,9.637057221000001,2.0,7.0,,7.0,6.227646657999999,3.4711870000000005,3.9273595119999998,5.549575315,7.1,,1.068746974,3.853298901,6.04046078,5.171655868999999,0.8620689659999999,4.2108693,8.729111338,8.945726962,9.538528636,0.0,6.803341734,5.48,7.62,7.2868,6.7956,5.050794917,5.651101402999999,5.35094816,10.0,5.941552548,0.7692307690000001,0.0,2.236927772,6.095868983,10.0,10.0,10.0,10.0,6.1,5.611948839,7.4197426129999995,8.0,7.5681075,1.0,5.949966492000001,4.119245976,2.727272727,6.577610223,3.228447472,4.760021194,6.973481854,4.731013241,6.893659911,6.05,125.0,6.4148809920000005
505,2015,GIN,Guinea,Sub-Saharan Africa,,,,3.3463864410000004,6.470167958999999,10.0,10.0,7.5,9.9724325,9.933838001,9.4812541,0.4,7.5,10.0,5.0,7.5,5.133333333,7.028251797999999,0.0,5.0,5.0,3.333333333,,,10.0,8.666666667000001,7.3611111110000005,8.675925926,7.5,7.5,,,10.0,,,10.0,,,10.0,9.0,10.0,10.0,3.666666667,2.75,7.5,7.5,7.5,6.988095238,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6666666669999999,5.560061676,136.0,9.194117647,,6.0,5.0,3.0,4.0,6.398039216,1.7187369030000001,2.250727557,2.7079653180000003,0.833333333,4.166666667,5.386550715,6.374388033,3.394412048,4.3487105999999995,0.7179487179999999,2.9760112660000004,9.983002326,7.770724123,8.36962,5.0,7.780836612000001,,7.62,7.1916,7.4058,5.0528721139999995,1.72666002,3.389766067,6.584022039,4.135101606,0.833333333,2.3231384680000002,2.430524469,4.9525281439999995,,10.0,,10.0,3.333333333,4.03944786,7.24496642,6.0,8.129313462,0.0,4.791176846,4.1725040060000005,2.222222222,8.88308318,1.7665331569999998,8.09424222,5.067896354,5.0344135230000004,6.6085301229999995,5.74,141.0,5.650030837999999
